location,sentiment,overall_sentiment_score
Gulbarga District,Negative,0.15329545454545454
Gumla,Positive,0.4215
Gumla District,Positive,0.6249
Gummidipoondi,Positive,0.54405
Guna,Positive,0.40715555555555555
Guna District,Positive,0.61045
Guntakal,Negative,-0.014339999999999936
Guntur,Negative,0.06357111111111112
Guntur District,Negative,-0.014228205128205143
Gunupur,Positive,0.3252
Gurdaspur,Positive,0.44040000000000007
Gurdaspur District,Neutral,0.12221
Gurgaon,Negative,-0.06487179487179488
Gurgaon Division,Negative,-0.020449999999999968
Gurugram,Negative,0.025306013071895412
Guwahati,Negative,0.044058974358974344
Gwalior,Neutral,0.2789235294117647
Gyanpur,Positive,0.22630000000000003
Habra,Negative,0.17645
Hailakandi,Positive,0.6029
Hajipur,Negative,0.021547222222222235
Hajira,Negative,0.023150000000000004
Haldaur,Positive,0.636
Haldia,Positive,0.5578333333333333
Haldibari,Negative,-0.6588
Haldwani,Positive,0.555
Hale Dharmapuri,Positive,0.2263
Halisahar,Positive,0.5600999999999999
Halkarni Midc,Positive,0.636
Halol,Positive,0.5173428571428572
Hamirgarh Growth Centre Riico,Positive,0.636
Hamirpur,Negative,0.017966666666666648
Hamirpur District,Positive,0.462
Hanamkonda,Negative,-0.08205104166666663
Handia,Positive,0.46373333333333333
Handwara,Positive,0.6114
Hansi,Neutral,0.31245
Hanspura,Positive,0.6114
Hanumangarh,Positive,0.4415
Hanumangarh District,Positive,0.4404
Haora,Positive,0.4215
Haora District,Neutral,0.23878499999999997
Hapur,Positive,0.6193545454545455
Hapur District,Positive,0.36454
Harda,Positive,0.6249
Hardoi,Negative,-0.4767
Hardoi District,Negative,-0.0247222222222222
Harharia Chak,Positive,0.5983999999999999
Haridwar,Negative,0.08717777777777778
Harihar,Positive,0.5789
Harina,Positive,0.5707
Harindanga,Positive,0.6249
Harirampur,Positive,0.5511
Harnaut,Negative,-0.5256
Harohalli Industrial Area,Negative,-0.44040000000000007
Harraiya,Negative,0.00941000000000003
Harur,Negative,-0.4228
Haryana,Positive,0.6239
Hassan,Negative,0.04965000000000003
Hassan District,Positive,0.636
Hastinapur,Negative,0.0413
Hata,Neutral,0.11315
Hathua,Positive,0.5859
Hatta,Positive,0.4754
Haveri District,Neutral,0.28882727272727277
Hazaribagh,Neutral,0.25387857142857145
Hazaribagh District,Neutral,0.23835
Hazipur,Neutral,0.0
Himmatnagar,Positive,0.44845
Hindalco Industries Ltd,Positive,0.5859
Hindusthan Cables Town,Positive,0.48168
Hingalganj,Positive,0.6249
Hinganghat,Positive,0.2716
Hingna,Neutral,0.0
Hingoli,Positive,0.2716
Hingoli District,Neutral,0.0
Hirakud,Positive,0.636
Hiramandalam,Positive,0.6249
Hiriyur,Positive,0.6239
Hirmi,Positive,0.22630000000000003
Hisar,Positive,0.3832333333333333
Hisar District,Neutral,0.0
Hisar Division,Negative,0.0741
Hole Narsipur,Positive,0.4927
Honavar,Neutral,0.0
Hosapete,Positive,0.38621111111111106
Hoshangabad District,Neutral,0.2128
Hoshiarpur,Positive,0.5193
Hoshiarpur District,Neutral,0.2970722222222222
Hoskote,Positive,0.47971
Hospet,Negative,-0.5423
Hosur,Negative,-0.004839999999999993
Howly,Positive,0.3182
Howrah,Negative,-0.013495726495726501
Hubballi,Neutral,0.2377
Hubli,Negative,-0.5256
Hugli Chinsurah,Neutral,0.27749999999999997
Hugli District,Negative,-0.009420833333333342
Hussainabad,Positive,0.4767
Huzur Nagar,Positive,0.40164285714285713
Huzurabad,Positive,0.5719
Huzurnagar,Positive,0.22630000000000003
Hyderabad,Negative,-0.0013015568506826725
Ichalkaranji,Positive,0.51338
Ichchapuram,Positive,0.4404
Idar,Negative,-0.5423
Idukki,Positive,0.6114
Idukki District,Positive,0.42771428571428566
Idukki Township,Positive,0.2263
Ilayangudi,Positive,0.3735
Ilkal,Positive,0.5859
Indapur,Neutral,0.0
Indapur Midc,Positive,0.4404
India Cement Factory Chilamakuru,Positive,0.22630000000000003
Indore,Negative,0.011048958333333303
Indri,Negative,-0.25978
Irba,Positive,0.5719
Irikkur,Positive,0.5707
Iringal,Positive,0.4404
Iriveri,Positive,0.6114
Islampur,Neutral,0.2563875
Itanagar,Positive,0.5859
Itwa,Positive,0.5323
Jabalpur,Negative,-0.021379999999999993
Jagadanandapur,Neutral,0.0
Jagatsinghapur,Positive,0.3252
Jagatsinghapur District,Negative,0.08662857142857142
Jagatsinghpur,Positive,0.5927
Jagdalpur,Positive,0.5588
Jaggaiahpet,Positive,0.5707
Jagraon,Negative,-0.5256
Jagtaj,Positive,0.5719
Jagtial,Positive,0.5612857142857143
Jagtial District,Neutral,0.21550625
Jahanabad,Positive,0.51478
Jaijaipur,Positive,0.2716
Jainoor,Positive,0.6249
Jaintia Hills District,Positive,0.4404
Jaipur,Negative,0.03162376811594203
Jaipur District,Positive,0.46018
Jaipur Division,Positive,0.512775
Jaisalmer,Neutral,0.0
Jaithari,Positive,0.4767
Jajapur,Neutral,0.3057
Jajapur District,Negative,0.21964615384615388
Jajpur,Positive,0.5707
Jajpur District,Positive,0.5859
Jalalabad,Positive,0.587925
Jalalabad Shahjahanpur District,Neutral,0.3348
Jalalpur,Negative,-0.4228
Jalandhar,Negative,0.07293125
Jalandhar District,Positive,0.22630000000000003
Jalandhar Division,Positive,0.5719
Jalesar,Positive,0.46655
Jalgaon,Positive,0.5532428571428571
Jalgaon District,Negative,-0.158
Jalgaon Jamod,Positive,0.6249
Jalna,Negative,-0.4215
Jalpaiguri,Positive,0.46855
Jalpaiguri District,Negative,0.0012750000000000261
Jalpaiguri Division,Positive,0.5707
Jambusar,Positive,0.42175
Jamkhandi,Positive,0.5707
Jammalamadugu,Neutral,0.14645
Jammu,Negative,0.06710476190476192
Jammu District,Positive,0.5859
Jamnagar,Neutral,0.25768636363636366
Jamnagar District,Neutral,0.31245
Jamshedpur,Negative,-0.032752525252525255
Jamtara,Positive,0.5719
Jamtara District,Neutral,0.20665
Jamuhan,Positive,0.4404
Jamui,Negative,0.039349999999999996
Jamui District,Positive,0.610825
Jangaon District,Neutral,0.31245
Jangareddigudem,Positive,0.5719
Jangipur,Neutral,0.2490375
Janjgir,Positive,0.5055999999999999
Janjgir Champa District,Positive,0.5387571428571428
Jankibar,Positive,0.2263
Jarod,Positive,0.4215
Jasdan,Positive,0.4404
Jashpur,Positive,0.6239
Jaswantnagar,Positive,0.5859
Jaunpur,Negative,-0.023236111111111107
Jaunpur District,Negative,0.021505643738977065
Jaya Shankar Bhalupally District,Negative,-0.1511
Jaynagar Mazilpur,Neutral,0.24635
Jehanabad,Positive,0.5719
Jehanabad District,Negative,-0.018525000000000014
Jetia,Negative,-0.5256
Jeypur,Positive,0.2716
Jhajjar,Neutral,0.31245
Jhajjar District,Positive,0.5719
Jhalda,Neutral,0.0
Jhalod,Positive,0.6249
Jhanjharpur,Positive,0.5719
Jhansi,Negative,0.01866249999999997
Jhansi Division,Positive,0.2716
Jhargam District,Neutral,0.2703307692307692
Jhargram,Negative,-0.0534
Jharsuguda,Negative,0.04877857142857145
Jharsuguda District,Neutral,0.1591
Jhinjhak,Positive,0.4767
Jhorhat,Positive,0.6249
Jhumri Tilaiya,Positive,0.38034
Jhunjhunu,Positive,0.47669999999999996
